"","ResponseID","StartDate","EndDate","Finished","journal","month","year","URL","q","Q1","Q2_1","Q2_2","Q2_3","Q2_4","Q3","Q4","Q5","Q6_1","Q6_2","Q6_3","Q6_4","Q7","Q8_1","Q8_2","Q8_3","Q8_4","Q9_1","Q9_2","Q9_3","Q9_4","Q9_5","Q9_7","Q9_8","Q9_9","Q9_10","Q9_11","Q9_12","Q9_13","Q9_14","Q9_15","Q9_16","Q9_17","Q10_1","Q10_2","Q10_3","Q10_4","Q12_1","Q12_2","Q12_3","Q12_4","Q12_5","Q12_6","Q13_1","Q13_2","Q13_3","Q13_4","Q13_5","Q13_6","Q14_1","Q14_2","Q14_3","Q14_4","Q14_5","Q14_6","Q14_7","Q14_8","Q14_9","Q14_10","Q15_1","Q15_2","Q15_3","Q15_4","Q16","Q17","Q18_1","Q18_2","Q18_3","Q18_4","Q18_5","Q18_6","Q18_7","Q18_8","Q18_9","Q18_10","Q18_11","Q18_12","Q19_1","Q19_2","Q19_3","Q19_4","Q19_5","Q19_6","Q19_7","Q19_8","Q19_9","Q19_10","Q19_11","Q19_11_TEXT","Q20_1","Q20_2","Q20_3","Q20_4","Q21","Q22","Q23","Q23_TEXT","Q24_1","Q24_2","Q24_3","Q24_4","Q26","Q27_1","Q27_2","Q27_3","Q27_4","X","Q11_1","Q11_2","Q11_3"
"3774","R_0lGfpAdkUAUkGK9","2014-03-03 08:03:23","2014-03-03 08:20:49","0","Behav. Ecol.","MAY","2013","","1","1","1","2","3","4","1","Neutral","Somewhat Disagree","1","2","3","4","Not sure","1","2","3","4","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Once","Never",NA,"Never","1","2","3","4","","","NONE of the datasets are publicly available online","","","","","","","","","Not applicable","","","","We hadn't considered publicly archiving the dataset","","","","","","","1","2","3","4","1","Disagree",NA,NA,NA,NA,NA,"Strongly Disagree","Strongly Disagree",NA,"Neutral",NA,"Neutral",NA,"Neutral",NA,NA,NA,NA,"Neutral","Neutral","Neutral","Neutral","Neutral","","","1","2","3","4","Neutral","Neutral","postdoc","","1","2","3","4","","","","","",NA,"I don't know","No policy","No policy"
"3775","R_9MLWn9gkHOrjg9L","2014-03-03 08:23:55","2014-03-03 08:37:25","0","Mol. Ecol.","SEP","2013","","1","1","1","2","3","4","1","Agree","Disagree","1","2","3","4","2-4 papers","1","2","3","4","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","A few times","Never","Never","Never","1","2","3","4","ALL datasets are publicly available online","","","","","","","A repository for data or research output","","","","","","","","","","","","","Not applicable","","1","2","3","4","1","Disagree",NA,NA,NA,NA,NA,NA,"Strongly Disagree",NA,"Strongly Agree",NA,NA,"Neutral",NA,NA,NA,"Neutral",NA,NA,NA,NA,"Neutral",NA,"Neutral","","1","2","3","4","Neutral","Neutral","Other (please specify)","Looking for a job","1","2","3","4","","","","","",NA,"Requires online public archiving","I don't know","I don't know"
"3776","R_ekvPX9vEVVP9e3X","2014-03-03 08:50:28","2014-03-03 08:56:05","0","Conserv. Genet.","DEC","2013","","1","1","1","2","3","4","1","Strongly Disagree","Strongly Disagree","1","2","3","4","2-4 papers","1","2","3","4","Never","Never","Never","A few times","Never","Never","Never","Never","Never","Never","Never","Never","A few times","Never",NA,"Never","1","2","3","4","","SOME but not all of the datasets are publicly available online","","","","","","A repository for data or research output","","","","","","","We plan to share the dataset upon request","","","","","","","","1","2","3","4","1","Strongly Disagree","Strongly Disagree","Strongly Disagree",NA,NA,"Strongly Disagree",NA,"Strongly Disagree",NA,NA,NA,"Strongly Disagree",NA,NA,"Strongly Agree",NA,NA,"Neutral",NA,NA,NA,NA,"Strongly Agree","","","1","2","3","4","Strongly Disagree","Neutral","postdoc","","1","2","3","4","","","","","",NA,"Requires online public archiving","No policy","No policy"
"3777","R_ewBmEE9CclTXpk1","2014-03-03 09:53:49","2014-03-03 09:58:51","0","Oikos","SEP","2013","","1","1","1","2","3","4","1","Somewhat Agree","Strongly Disagree","1","2","3","4","1 paper","1","2","3","4","A few times","A few times","Never","Never","Once","Never","Never","Never","Never","Once","Never","Never","Many times","Never",NA,"Never","1","2","3","4","","","NONE of the datasets are publicly available online","","","","","","","","","Not applicable","","","We plan to share the dataset upon request","","We considered publicly archiving data and decided not to","","","","","","1","2","3","4","1","Strongly Agree",NA,"Strongly Agree",NA,NA,"Strongly Disagree",NA,"Strongly Disagree",NA,NA,NA,NA,NA,"Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neutral","","","1","2","3","4","Strongly Disagree","Strongly Disagree","tenured faculty","","1","2","3","4","","","","","",NA,"I don't know","No policy","No policy"
"3778","R_1AGQKKZwoWtHX8x","2014-03-03 10:35:07","2014-03-03 10:45:08","0","Conserv. Genet.","JUN","2013","","1","1","1","2","3","4","1","Disagree","Disagree","1","2","3","4","None","1","2","3","4","A few times","A few times","A few times","Once","Never","Never","Never","Never","Never","Never","Never","Never","A few times","A few times",NA,"A few times","1","2","3","4","","","","","","Other (please specify)","","","","","Other (please specify)","","","","We plan to share the dataset upon request","","","","","","","","1","2","3","4","1","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",NA,NA,NA,"","","1","2","3","4","Somewhat Agree","Agree","research staff","","1","2","3","4","","","","","",NA,"I don't know","Forbids online public archiving","I don't know"
"3779","R_dh5YVWWd0ybNN09","2014-03-03 11:01:15","2014-03-03 11:11:58","0","Mol. Biol. Evol.","AUG","2013","","1","1","1","2","3","4","1","Agree","Somewhat Agree","1","2","3","4","2-4 papers","1","2","3","4","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","A few times","Never",NA,"Never","1","2","3","4","ALL datasets are publicly available online","","","","","","Journal supplementary information","A repository for data or research output","","","","","","","","","","","","","Not applicable","","1","2","3","4","1","Strongly Disagree",NA,NA,NA,"Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Neutral","Neutral","Strongly Disagree",NA,"Strongly Agree",NA,NA,"Neutral",NA,NA,"Neutral","Neutral","Neutral","Strongly Agree","","","1","2","3","4","Strongly Agree","Agree","postdoc","","1","2","3","4","","","","","",NA,"I don't know","Recommends online public archiving","I don't know"
"3780","R_4HhIpZpm50NwJG5","2014-03-03 11:06:55","2014-03-03 11:15:25","0","Mol. Biol. Evol.","MAY","2013","","1","1","1","2","3","4","1","Strongly Agree","Somewhat Disagree","1","2","3","4","No papers with own data","1","2","3","4","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never",NA,"Never","1","2","3","4","","","","","We did not collect any data for that publication","","","","","","","Not applicable","","","","","","","","","Not applicable","","1","2","3","4","1","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree",NA,"Strongly Disagree","Strongly Disagree",NA,NA,NA,"Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","","","1","2","3","4","Strongly Agree","Strongly Agree","non-tenured faculty","","1","2","3","4","","","","","",NA,"Other","Other","Other"
"3781","R_dcIOAGUAtnkqnt3","2014-03-03 11:09:19","2014-03-03 11:15:36","0","Genetics","JUN","2013","","1","1","1","2","3","4","1","Neutral","Somewhat Disagree","1","2","3","4","2-4 papers","1","2","3","4","A few times","A few times","Once","A few times","A few times","Never","Once","A few times","A few times","A few times","Never","A few times","A few times","A few times",NA,"Never","1","2","3","4","","SOME but not all of the datasets are publicly available online","","","","","","","","","","Not applicable","","","","","","","","","Not applicable","","1","2","3","4","1","Somewhat Disagree",NA,NA,"Neutral","Neutral","Neutral","Strongly Disagree",NA,NA,NA,NA,"Strongly Agree",NA,"Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral","Neutral",NA,"","","1","2","3","4","Somewhat Agree","Somewhat Agree","tenured faculty","","1","2","3","4","","","","","",NA,"I don't know","Requires online public archiving","Requires online public archiving"
"3782","R_0Jo6oFyHA2WJA0J","2014-03-03 13:22:25","2014-03-03 13:29:51","0","Conserv. Biol.","DEC","2013","","1","1","1","2","3","4","1","Somewhat Disagree","Disagree","1","2","3","4","None","1","2","3","4","A few times","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never",NA,"Never","1","2","3","4","","","NONE of the datasets are publicly available online","","","","","","","","","Not applicable","","","We plan to share the dataset upon request","We hadn't considered publicly archiving the dataset","","","","","","","1","2","3","4","1","Strongly Disagree",NA,NA,"Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree",NA,"Strongly Disagree","Strongly Disagree",NA,NA,NA,NA,NA,"Neutral",NA,NA,NA,NA,NA,"","","1","2","3","4","Agree","Agree","postdoc","","1","2","3","4","","","","","",NA,"I don't know","No policy","No policy"
"3783","R_e8QuxIiARXQDZyt","2014-03-03 13:35:19","2014-03-03 13:49:47","0","Biol. Lett.","APR","2013","","1","1","1","2","3","4","1","Somewhat Agree","Neutral","1","2","3","4","1 paper","1","2","3","4","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never",NA,"Never","1","2","3","4","ALL datasets are publicly available online","","","","","","Journal supplementary information","","","","","","","","","We hadn't considered publicly archiving the dataset","","","","","","","1","2","3","4","1","Agree","Strongly Disagree",NA,NA,"Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree",NA,NA,"Strongly Disagree",NA,"Neutral",NA,NA,NA,NA,NA,NA,"Neutral",NA,NA,"","","1","2","3","4","Somewhat Agree","Neutral","postdoc","","1","2","3","4","","","","","",NA,"Requires online public archiving","No policy","No policy"
"3784","R_daIzNvrF9BGBxJP","2014-03-03 14:28:51","2014-03-03 14:43:36","0","Mol. Ecol.","JUN","2013","","1","1","1","2","3","4","1","Agree","Somewhat Agree","1","2","3","4","5+ papers","1","2","3","4","Never","Never","Never","Never","A few times","Never","Never","Never","Never","Never","Never","Never","Many times","Never",NA,"Never","1","2","3","4","ALL datasets are publicly available online","","","","","","Journal supplementary information","A repository for data or research output","","","","","","","","","","","","","Not applicable","","1","2","3","4","1","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree",NA,"Strongly Disagree","Strongly Disagree",NA,"Strongly Agree",NA,"Strongly Disagree",NA,"Strongly Agree",NA,"Neutral","Neutral","Neutral",NA,NA,NA,NA,"Strongly Agree","","","1","2","3","4","Strongly Agree","Agree","postdoc","","1","2","3","4","","","","","",NA,"Requires online public archiving","No policy","I don't know"
"3785","R_beJQKTRniLpjcRn","2014-03-03 15:58:28","2014-03-03 16:03:57","0","J. Exp. Biol.","JUN","2013","","1","1","1","2","3","4","1","Somewhat Disagree","Disagree","1","2","3","4","None","1","2","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Never",NA,"1","2","3","4","","","NONE of the datasets are publicly available online","","","","","","","","","Not applicable","","","","We hadn't considered publicly archiving the dataset","","","","","","","1","2","3","4","1","Agree",NA,NA,NA,NA,"Neutral","Neutral","Neutral",NA,NA,NA,"Strongly Agree",NA,NA,NA,NA,"Strongly Disagree",NA,NA,NA,NA,NA,"Strongly Disagree","","","1","2","3","4","Strongly Disagree","Strongly Disagree","non-tenured faculty","","1","2","3","4","","","","","",NA,"I don't know","I don't know","I don't know"
"3786","R_2lExK8mPHn8yMHX","2014-03-03 18:33:01","2014-03-03 18:42:49","0","J. Paleontol.","JUL","2013","","1","1","1","2","3","4","1","Agree","Somewhat Disagree","1","2","3","4","2-4 papers","1","2","3","4","Once","Never","Never","Once","Never","Never","Never","A few times","A few times","Never","Never","Never","A few times","Never",NA,"Never","1","2","3","4","ALL datasets are publicly available online","","","","","","Journal supplementary information","","","The entire dataset is in the body of the paper","","","","","","","","","","","Not applicable","","1","2","3","4","1","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral","Neutral","Neutral","Neutral","Strongly Agree",NA,NA,"Neutral",NA,NA,"","","1","2","3","4","Agree","Agree","tenured faculty","","1","2","3","4","","","","","",NA,"Requires online public archiving","Requires online public archiving","Requires online public archiving"
"3787","R_1O0yXYkNjTjUSTX","2014-03-03 19:00:55","2014-03-03 19:06:59","0","Mol. Ecol.","AUG","2013","","1","1","1","2","3","4","1","Neutral","Disagree","1","2","3","4","2-4 papers","1","2","3","4","Once",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2","3","4","","","","","We did not collect any data for that publication","","","","","","","Not applicable","","","","","","","","","Not applicable","","1","2","3","4","1","Agree","Neutral",NA,NA,"Neutral",NA,NA,"Strongly Disagree",NA,"Neutral","Neutral",NA,NA,NA,NA,NA,"Neutral","Neutral","Neutral","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","","","1","2","3","4","Agree","Neutral","postdoc","","1","2","3","4","","","","","",NA,"Requires online public archiving","I don't know","Recommends online public archiving"
"3788","R_9HSQ6M324prEua1","2014-03-04 01:32:07","2014-03-04 01:36:26","0","Faseb J.","SEP","2013","","1","1","1","2","3","4","1","Somewhat Disagree","Somewhat Disagree","1","2","3","4","Not sure","1","2","3","4","Many times","Many times","Many times","A few times","A few times","Never","Never","Never","Never","Never","Never","Never","Never","Never",NA,"Never","1","2","3","4","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,"","",""
"3789","R_6sWPdMWMDzrjja5","2014-03-04 02:01:21","2014-03-04 02:03:15","0","J. Exp. Bot.","NOV","2013","","1","1","1","2","3","4","1","Somewhat Agree","Somewhat Agree","1","2","3","4","None","1","2","3","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","",NA,NA,"","","","","","","","","","","",NA,"","",""
"3790","R_agxamgcO8NsGenr","2014-03-04 04:34:06","2014-03-04 04:39:39","0","Behav. Ecol. Sociobiol.","JUN","2013","","1","1","1","2","3","4","1","Somewhat Agree","Somewhat Agree","1","2","3","4","2-4 papers","1","2","3","4","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Once","Never",NA,"Never","1","2","3","4","","","","","","Other (please specify)","","A repository for data or research output","","","","","","","","","","","","","Not applicable","","1","2","3","4","1","Neutral",NA,NA,"Strongly Disagree","Strongly Agree",NA,NA,"Strongly Disagree","Strongly Disagree",NA,NA,"Strongly Disagree",NA,NA,NA,NA,"Neutral",NA,"Neutral","Neutral","Neutral","Neutral",NA,"","","1","2","3","4","Neutral","Somewhat Agree","postdoc","","1","2","3","4","","","","","",NA,"Recommends online public archiving","Recommends online public archiving","I don't know"
"3791","R_3rAMUGT6E8yDEDX","2014-03-04 04:26:48","2014-03-04 04:41:48","0","Behav. Ecol. Sociobiol.","JUL","2013","","1","1","1","2","3","4","1","Somewhat Disagree","Somewhat Disagree","1","2","3","4","None","1","2","3","4","Never","Never","Never","Never","Never","Never","Never","A few times","Never","Never","Never","Never","A few times","A few times",NA,"A few times","1","2","3","4","","","NONE of the datasets are publicly available online","","","","","","","","","Not applicable","","","","We hadn't considered publicly archiving the dataset","","","","","","","1","2","3","4","1","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Strongly Agree",NA,NA,"Strongly Disagree","Strongly Disagree","Strongly Agree","Neutral","Strongly Agree",NA,"Strongly Agree","Neutral","Neutral","Neutral","Strongly Disagree","Neutral","Neutral","Neutral","Neutral","Strongly Disagree","","","1","2","3","4","Neutral","Neutral","tenured faculty","","1","2","3","4","","","","","",NA,"I don't know","No policy","No policy"
"3792","R_5c1Av1DMoWTUVwx","2014-03-04 06:16:52","2014-03-04 06:25:16","0","New Phytol.","OCT","2013","","1","1","1","2","3","4","1","Somewhat Agree","Somewhat Disagree","1","2","3","4","2-4 papers","1","2","3","4","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","1","2","3","4","","SOME but not all of the datasets are publicly available online","","","","","Journal supplementary information","","","","","","","We plan to publicly archive the dataset in the future","","","","","","","","","1","2","3","4","1","Strongly Disagree",NA,NA,NA,"Neutral","Strongly Disagree","Strongly Disagree","Strongly Disagree","Strongly Disagree",NA,"Strongly Disagree","Strongly Disagree",NA,"Strongly Agree",NA,"Strongly Agree","Neutral","Neutral","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","","","1","2","3","4","Agree","Strongly Agree","student","","1","2","3","4","","","","","",NA,"I don't know","No policy","No policy"
"3793","R_eIBS5nTw1cJUEMB","2014-03-04 06:21:28","2014-03-04 06:28:01","0","Anim. Behav.","JUL","2013","","1","1","1","2","3","4","1","Disagree","Disagree","1","2","3","4","None","1","2","3","4","Once","A few times","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Once","Never",NA,"Never","1","2","3","4","","","NONE of the datasets are publicly available online","","","","","","","","","","","","","We hadn't considered publicly archiving the dataset","","","","","","","1","2","3","4","1","Disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neutral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","1","2","3","4","Agree","Neutral","postdoc","","1","2","3","4","","","","","",NA,"I don't know","I don't know","I don't know"
